id,plataforma,tematica,titulo,creador,url_directa,url_embed,codigo_embed,edad_recomendada,descripcion
TT_23,TikTok,Entretenimiento para Niños,Pintando con Burbujas de Jabón,@kidsartcorner,https://www.tiktok.com/@kidsartcorner/video/7211928374658192837,https://www.tiktok.com/embed/v2/7211928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@kidsartcorner/video/7211928374658192837"" data-video-id=""7211928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@kidsartcorner"" href=""https://www.tiktok.com/@kidsartcorner?refer=embed"">@kidsartcorner</a><p>Pintando con Burbujas de Jabón</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @kidsartcorner</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Técnica artística libre y divertida
TT_24,TikTok,Entretenimiento para Niños,Cinco Patitos se Fueron a Nadar,@littlebabybum,https://www.tiktok.com/@littlebabybum/video/7201928374658192837,https://www.tiktok.com/embed/v2/7201928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@littlebabybum/video/7201928374658192837"" data-video-id=""7201928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@littlebabybum"" href=""https://www.tiktok.com/@littlebabybum?refer=embed"">@littlebabybum</a><p>Cinco Patitos se Fueron a Nadar</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @littlebabybum</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Rima numérica de conteo regresivo
TT_25,TikTok,Entretenimiento para Niños,Vamos a Guardar los Juguetes en su Lugar,@cleocuquin,https://www.tiktok.com/@cleocuquin/video/7191928374658192837,https://www.tiktok.com/embed/v2/7191928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@cleocuquin/video/7191928374658192837"" data-video-id=""7191928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@cleocuquin"" href=""https://www.tiktok.com/@cleocuquin?refer=embed"">@cleocuquin</a><p>Vamos a Guardar los Juguetes en su Lugar</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @cleocuquin</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Hábito del orden lúdico
TT_26,TikTok,Curiosidades y Naturaleza,¿Cómo Duermen los Koalas en las Ramas?,@natgeo,https://www.tiktok.com/@natgeo/video/7389182736451928374,https://www.tiktok.com/embed/v2/7389182736451928374,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@natgeo/video/7389182736451928374"" data-video-id=""7389182736451928374"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@natgeo"" href=""https://www.tiktok.com/@natgeo?refer=embed"">@natgeo</a><p>¿Cómo Duermen los Koalas en las Ramas?</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @natgeo</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Fotografía de fauna en su hábitat natural
TT_27,TikTok,Curiosidades y Naturaleza,Perritos Cachorros Jugando en la Nieve,@bbcearth,https://www.tiktok.com/@bbcearth/video/7378192837465192837,https://www.tiktok.com/embed/v2/7378192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@bbcearth/video/7378192837465192837"" data-video-id=""7378192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@bbcearth"" href=""https://www.tiktok.com/@bbcearth?refer=embed"">@bbcearth</a><p>Perritos Cachorros Jugando en la Nieve</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @bbcearth</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Movimientos espontáneos en cámara lenta
TT_28,TikTok,Curiosidades y Naturaleza,Oso Panda Gigante Deslizándose en el Pasto,@sandiegozoo,https://www.tiktok.com/@sandiegozoo/video/7367192837465192837,https://www.tiktok.com/embed/v2/7367192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@sandiegozoo/video/7367192837465192837"" data-video-id=""7367192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@sandiegozoo"" href=""https://www.tiktok.com/@sandiegozoo?refer=embed"">@sandiegozoo</a><p>Oso Panda Gigante Deslizándose en el Pasto</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @sandiegozoo</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Juego animal puro sin narración intrusiva
TT_29,TikTok,Curiosidades y Naturaleza,Nutrias Marinas Flotando en el Agua,@montereybayaquarium,https://www.tiktok.com/@montereybayaquarium/video/7356192837465192837,https://www.tiktok.com/embed/v2/7356192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@montereybayaquarium/video/7356192837465192837"" data-video-id=""7356192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@montereybayaquarium"" href=""https://www.tiktok.com/@montereybayaquarium?refer=embed"">@montereybayaquarium</a><p>Nutrias Marinas Flotando en el Agua</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @montereybayaquarium</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Comportamiento gregario y ternura
TT_30,TikTok,Curiosidades y Naturaleza,Canguro Bebé Saludando desde la Bolsa,@australiazoo,https://www.tiktok.com/@australiazoo/video/7345192837465192837,https://www.tiktok.com/embed/v2/7345192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@australiazoo/video/7345192837465192837"" data-video-id=""7345192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@australiazoo"" href=""https://www.tiktok.com/@australiazoo?refer=embed"">@australiazoo</a><p>Canguro Bebé Saludando desde la Bolsa</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @australiazoo</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Vínculo materno en marsupiales
TT_31,TikTok,Curiosidades y Naturaleza,Crías de Pingüino Emperador en Grupo,@worldwildlifefund,https://www.tiktok.com/@worldwildlifefund/video/7334192837465192837,https://www.tiktok.com/embed/v2/7334192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@worldwildlifefund/video/7334192837465192837"" data-video-id=""7334192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@worldwildlifefund"" href=""https://www.tiktok.com/@worldwildlifefund?refer=embed"">@worldwildlifefund</a><p>Crías de Pingüino Emperador en Grupo</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @worldwildlifefund</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Protección contra el viento helado
TT_32,TikTok,Curiosidades y Naturaleza,Camaleón Cambiando a Verde Brillante,@wildlifeplanet,https://www.tiktok.com/@wildlifeplanet/video/7323192837465192837,https://www.tiktok.com/embed/v2/7323192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@wildlifeplanet/video/7323192837465192837"" data-video-id=""7323192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@wildlifeplanet"" href=""https://www.tiktok.com/@wildlifeplanet?refer=embed"">@wildlifeplanet</a><p>Camaleón Cambiando a Verde Brillante</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @wildlifeplanet</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Respuesta biológica a la luz y calor
TT_33,TikTok,Curiosidades y Naturaleza,Gatito y Patito Siendo Mejores Amigos,@thedodo,https://www.tiktok.com/@thedodo/video/7312192837465192837,https://www.tiktok.com/embed/v2/7312192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@thedodo/video/7312192837465192837"" data-video-id=""7312192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@thedodo"" href=""https://www.tiktok.com/@thedodo?refer=embed"">@thedodo</a><p>Gatito y Patito Siendo Mejores Amigos</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @thedodo</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Amistad inter-especies positiva
TT_34,TikTok,Curiosidades y Naturaleza,Delfines Dando Saltos en el Océano,@geographicalkids,https://www.tiktok.com/@geographicalkids/video/7301192837465192837,https://www.tiktok.com/embed/v2/7301192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@geographicalkids/video/7301192837465192837"" data-video-id=""7301192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@geographicalkids"" href=""https://www.tiktok.com/@geographicalkids?refer=embed"">@geographicalkids</a><p>Delfines Dando Saltos en el Océano</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @geographicalkids</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Acrobacias y silbidos submarinos
TT_35,TikTok,Curiosidades y Naturaleza,Tucán Comiendo Frutas con su Gran Pico,@jungleexplorers,https://www.tiktok.com/@jungleexplorers/video/7290192837465192837,https://www.tiktok.com/embed/v2/7290192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@jungleexplorers/video/7290192837465192837"" data-video-id=""7290192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@jungleexplorers"" href=""https://www.tiktok.com/@jungleexplorers?refer=embed"">@jungleexplorers</a><p>Tucán Comiendo Frutas con su Gran Pico</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @jungleexplorers</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Colores vibrantes de la selva tropical
TT_36,TikTok,Curiosidades y Naturaleza,Jirafa Bebé Tomando Leche con su Mamá,@safarikids,https://www.tiktok.com/@safarikids/video/7289192837465192837,https://www.tiktok.com/embed/v2/7289192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@safarikids/video/7289192837465192837"" data-video-id=""7289192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@safarikids"" href=""https://www.tiktok.com/@safarikids?refer=embed"">@safarikids</a><p>Jirafa Bebé Tomando Leche con su Mamá</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @safarikids</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Escala de altura y ternura familiar
TT_37,TikTok,Curiosidades y Naturaleza,Zorro Ártico con su Pelaje Blanco Puro,@arctic_wildlife,https://www.tiktok.com/@arctic_wildlife/video/7278192837465192837,https://www.tiktok.com/embed/v2/7278192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@arctic_wildlife/video/7278192837465192837"" data-video-id=""7278192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@arctic_wildlife"" href=""https://www.tiktok.com/@arctic_wildlife?refer=embed"">@arctic_wildlife</a><p>Zorro Ártico con su Pelaje Blanco Puro</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @arctic_wildlife</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Adaptación al clima invernal
TT_38,TikTok,Curiosidades y Naturaleza,Mariquita con Gotitas de Rocío en las Alas,@insects_macro,https://www.tiktok.com/@insects_macro/video/7267192837465192837,https://www.tiktok.com/embed/v2/7267192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@insects_macro/video/7267192837465192837"" data-video-id=""7267192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@insects_macro"" href=""https://www.tiktok.com/@insects_macro?refer=embed"">@insects_macro</a><p>Mariquita con Gotitas de Rocío en las Alas</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @insects_macro</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Macro fotografía de escala diminuta
TT_39,TikTok,Curiosidades y Naturaleza,Tortuga Marina Volando Bajo el Agua,@oceanconservation,https://www.tiktok.com/@oceanconservation/video/7256192837465192837,https://www.tiktok.com/embed/v2/7256192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@oceanconservation/video/7256192837465192837"" data-video-id=""7256192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@oceanconservation"" href=""https://www.tiktok.com/@oceanconservation?refer=embed"">@oceanconservation</a><p>Tortuga Marina Volando Bajo el Agua</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @oceanconservation</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Movimiento suave y relajante
TT_40,TikTok,Curiosidades y Naturaleza,Ovejitas Bebés Corriendo por la Pradera,@farmanimalsdaily,https://www.tiktok.com/@farmanimalsdaily/video/7245192837465192837,https://www.tiktok.com/embed/v2/7245192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@farmanimalsdaily/video/7245192837465192837"" data-video-id=""7245192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@farmanimalsdaily"" href=""https://www.tiktok.com/@farmanimalsdaily?refer=embed"">@farmanimalsdaily</a><p>Ovejitas Bebés Corriendo por la Pradera</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @farmanimalsdaily</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Saltos alegres en el campo
TT_41,TikTok,Curiosidades y Naturaleza,Potrillo Trotando al Lado de su Madre,@wild_horses_love,https://www.tiktok.com/@wild_horses_love/video/7234192837465192837,https://www.tiktok.com/embed/v2/7234192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@wild_horses_love/video/7234192837465192837"" data-video-id=""7234192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@wild_horses_love"" href=""https://www.tiktok.com/@wild_horses_love?refer=embed"">@wild_horses_love</a><p>Potrillo Trotando al Lado de su Madre</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @wild_horses_love</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Primeros pasos y elegancia
TT_42,TikTok,Curiosidades y Naturaleza,Colibrí Batiendo sus Alas a Toda Velocidad,@birdsofparadise,https://www.tiktok.com/@birdsofparadise/video/7223192837465192837,https://www.tiktok.com/embed/v2/7223192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@birdsofparadise/video/7223192837465192837"" data-video-id=""7223192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@birdsofparadise"" href=""https://www.tiktok.com/@birdsofparadise?refer=embed"">@birdsofparadise</a><p>Colibrí Batiendo sus Alas a Toda Velocidad</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @birdsofparadise</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Biomecánica de vuelo asombrosa
TT_43,TikTok,Curiosidades y Naturaleza,Perezoso Comiendo una Hoja Despacito,@sloth_sanctuary,https://www.tiktok.com/@sloth_sanctuary/video/7212192837465192837,https://www.tiktok.com/embed/v2/7212192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@sloth_sanctuary/video/7212192837465192837"" data-video-id=""7212192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@sloth_sanctuary"" href=""https://www.tiktok.com/@sloth_sanctuary?refer=embed"">@sloth_sanctuary</a><p>Perezoso Comiendo una Hoja Despacito</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @sloth_sanctuary</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Ritmo pausado que invita a la calma
TT_44,TikTok,Curiosidades y Naturaleza,Abeja Recolectando Polen Amarillo,@honeybee_facts,https://www.tiktok.com/@honeybee_facts/video/7201192837465192837,https://www.tiktok.com/embed/v2/7201192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@honeybee_facts/video/7201192837465192837"" data-video-id=""7201192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@honeybee_facts"" href=""https://www.tiktok.com/@honeybee_facts?refer=embed"">@honeybee_facts</a><p>Abeja Recolectando Polen Amarillo</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @honeybee_facts</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,El milagro de la polinización
TT_45,TikTok,Curiosidades y Naturaleza,Pez Globo Inflando su Cuerpo Redondo,@sealife_wonders,https://www.tiktok.com/@sealife_wonders/video/7190192837465192837,https://www.tiktok.com/embed/v2/7190192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@sealife_wonders/video/7190192837465192837"" data-video-id=""7190192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@sealife_wonders"" href=""https://www.tiktok.com/@sealife_wonders?refer=embed"">@sealife_wonders</a><p>Pez Globo Inflando su Cuerpo Redondo</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @sealife_wonders</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Mecanismo de defensa cómico y suave
TT_46,TikTok,Curiosidades y Naturaleza,Elefantito Jugando en el Lodo Fresco,@savanna_moments,https://www.tiktok.com/@savanna_moments/video/7189192837465192837,https://www.tiktok.com/embed/v2/7189192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@savanna_moments/video/7189192837465192837"" data-video-id=""7189192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@savanna_moments"" href=""https://www.tiktok.com/@savanna_moments?refer=embed"">@savanna_moments</a><p>Elefantito Jugando en el Lodo Fresco</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @savanna_moments</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Baño refrescante en familia
TT_47,TikTok,Curiosidades y Naturaleza,Ranita Verde con Ojos Rojos Brillantes,@frog_chronicles,https://www.tiktok.com/@frog_chronicles/video/7178192837465192837,https://www.tiktok.com/embed/v2/7178192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@frog_chronicles/video/7178192837465192837"" data-video-id=""7178192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@frog_chronicles"" href=""https://www.tiktok.com/@frog_chronicles?refer=embed"">@frog_chronicles</a><p>Ranita Verde con Ojos Rojos Brillantes</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @frog_chronicles</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Colores neón de la biodiversidad
TT_48,TikTok,Curiosidades y Naturaleza,Ardilla Escondiendo una Bellota en la Tierra,@squirrel_adventures,https://www.tiktok.com/@squirrel_adventures/video/7167192837465192837,https://www.tiktok.com/embed/v2/7167192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@squirrel_adventures/video/7167192837465192837"" data-video-id=""7167192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@squirrel_adventures"" href=""https://www.tiktok.com/@squirrel_adventures?refer=embed"">@squirrel_adventures</a><p>Ardilla Escondiendo una Bellota en la Tierra</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @squirrel_adventures</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Instinto de recolección otoñal
TT_49,TikTok,Curiosidades y Naturaleza,Suricatas Haciendo Guardia en Grupo,@desert_critters,https://www.tiktok.com/@desert_critters/video/7156192837465192837,https://www.tiktok.com/embed/v2/7156192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@desert_critters/video/7156192837465192837"" data-video-id=""7156192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@desert_critters"" href=""https://www.tiktok.com/@desert_critters?refer=embed"">@desert_critters</a><p>Suricatas Haciendo Guardia en Grupo</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @desert_critters</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Cooperación y curiosidad constante
TT_50,TikTok,Curiosidades y Naturaleza,Luciérnagas Encendiendo su Luz en el Bosque,@night_wonders_macro,https://www.tiktok.com/@night_wonders_macro/video/7145192837465192837,https://www.tiktok.com/embed/v2/7145192837465192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@night_wonders_macro/video/7145192837465192837"" data-video-id=""7145192837465192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@night_wonders_macro"" href=""https://www.tiktok.com/@night_wonders_macro?refer=embed"">@night_wonders_macro</a><p>Luciérnagas Encendiendo su Luz en el Bosque</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @night_wonders_macro</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Magia natural de bioluminiscencia
IG_01,Instagram,Entretenimiento para Niños,Pintando a JJ y sus Amigos con Crayones,@cocomelon_official,https://www.instagram.com/p/C3X_Cc01/,https://www.instagram.com/p/C3X_Cc01/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Cc01/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Cc01/"">Pintando a JJ y sus Amigos con Crayones</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Dibujo infantil guiado con formas sencillas
IG_02,Instagram,Entretenimiento para Niños,Manualidad con Platos de Cartón de Tiburoncito,@pinkfong.official,https://www.instagram.com/p/C3X_Pf02/,https://www.instagram.com/p/C3X_Pf02/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Pf02/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Pf02/"">Manualidad con Platos de Cartón de Tiburoncito</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Recorte y ensamble seguro con tijeras de punta redonda
IG_03,Instagram,Entretenimiento para Niños,Vaquita Lola Hecha con Plastilina Blanca y Negra,@elreinoinfantil,https://www.instagram.com/p/C3X_Rk03/,https://www.instagram.com/p/C3X_Rk03/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Rk03/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Rk03/"">Vaquita Lola Hecha con Plastilina Blanca y Negra</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Escultura táctil que entrena la fuerza en los dedos
IG_04,Instagram,Entretenimiento para Niños,Pocoyó y sus Amigos en Fieltro de Colores,@pocoyo,https://www.instagram.com/p/C3X_Py04/,https://www.instagram.com/p/C3X_Py04/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Py04/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Py04/"">Pocoyó y sus Amigos en Fieltro de Colores</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Collage suave para crear historias en casa
IG_05,Instagram,Entretenimiento para Niños,Máscaras de Bluey y Bingo para Recortar,@bluey,https://www.instagram.com/p/C3X_Bl05/,https://www.instagram.com/p/C3X_Bl05/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Bl05/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Bl05/"">Máscaras de Bluey y Bingo para Recortar</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Juego de rol e imaginación entre hermanos
IG_06,Instagram,Entretenimiento para Niños,Botas de Agua Hechas con Papel Charol,@peppapig,https://www.instagram.com/p/C3X_Pp06/,https://www.instagram.com/p/C3X_Pp06/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Pp06/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Pp06/"">Botas de Agua Hechas con Papel Charol</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Texturas brillantes y colores llamativos
IG_07,Instagram,Entretenimiento para Niños,Botella Sensorial con Purpurina y Agua Azul,@montessorifromtheheart,https://www.instagram.com/p/C3X_Mo07/,https://www.instagram.com/p/C3X_Mo07/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Mo07/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Mo07/"">Botella Sensorial con Purpurina y Agua Azul</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Herramienta Montessori de autorregulación
IG_08,Instagram,Entretenimiento para Niños,Mesa de Arroz Teñido con Tintes Naturales,@sensoryplayideas,https://www.instagram.com/p/C3X_Sp08/,https://www.instagram.com/p/C3X_Sp08/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Sp08/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Sp08/"">Mesa de Arroz Teñido con Tintes Naturales</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Sensación táctil agradable de granos y cucharas
IG_09,Instagram,Entretenimiento para Niños,Galletitas y Frutas de Plastilina,@playdoh,https://www.instagram.com/p/C3X_Pd09/,https://www.instagram.com/p/C3X_Pd09/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Pd09/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Pd09/"">Galletitas y Frutas de Plastilina</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Coordinación ojo-mano usando moldes
